code,term
201774005,Rheumatoid arthritis of distal interphalangeal joint of finger
201775006,Rheumatoid arthritis of hip
201776007,Rheumatoid arthritis of sacroiliac joint
201777003,Rheumatoid arthritis of knee
201778008,Rheumatoid arthritis of tibiofibular joint
201779000,Rheumatoid arthritis of ankle
201780002,Rheumatoid arthritis of subtalar joint
201781003,Rheumatoid arthritis of talonavicular joint
201782005,Rheumatoid arthritis of other tarsal joint
201783000,Rheumatoid arthritis of first metatarsophalangeal joint
201784006,Rheumatoid arthritis of lesser metatarsophalangeal joint
201785007,Rheumatoid arthritis of interphalangeal joint of toe
201786008,Rheumatoid vasculitis
201787004,Seronegative rheumatoid arthritis
201788009,Rheumatoid bursitis
201789001,Rheumatoid nodule
201790005,Rheumatoid arthritis - multiple joint
201791009,Flare of rheumatoid arthritis
201792002,Other rheumatoid arthropathy with visceral or systemic involvement
201794001,Rheumatoid lung
201795000,Rheumatoid arthropathy with visceral or systemic involvement NOS
201797008,Juvenile rheumatoid arthropathy unspecified
201798003,Acute polyarticular juvenile rheumatoid arthritis
201799006,Monarticular juvenile rheumatoid arthritis
201800005,Juvenile rheumatoid arthritis NOS
201808003,Juvenile rheumatoid arthritis
201810001,Seropositive errosive rheumatoid arthritis
201811002,"[X]Seropositive rheumatoid arthritis, unspecified"
201813004,(Rheumatoid lung) or (Caplan's syndrome) or (fibrosing alveolitis associated with rheumatoid arthritis)
203729008,[X]Rheumatoid arthritis with involvement of other organs or systems
203730003,[X]Other seropositive rheumatoid arthritis
203732006,[X]Other specified rheumatoid arthritis
203746006,"[X]Seropositive rheumatoid arthritis, unspecified"
21430002,Dilated cardiomyopathy secondary to rheumatoid arthritis
239791005,Seropositive rheumatoid arthritis
239792003,Seronegative rheumatoid arthritis
239793008,Rheumatoid arthritis with organ / system involvement
239794002,Fibrosing alveolitis associated with rheumatoid arthritis
239795001,Rheumatoid arthritis with multisystem involvement
239801005,Juvenile rheumatoid arthritis
239941000,Nailfold rheumatoid vasculitis
239942007,Systemic rheumatoid vasculitis
239943002,Necrotizing rheumatoid vasculitis
267887009,Rheumatoid arthritis and other inflammatory polyarthropathies
268052008,Juvenile rheumatoid arthritis &/or Still's disease
272451000000108,Delivery of rehabilitation for rheumatoid arthritis 
287006005,Rheumatoid arthritis of multiple joints
287007001,Rheumatoid arthritis of hand joint
287008006,Rheumatoid arthritis of ankle and/or foot
287009003,Rheumatoid arthritis - other joint
287010008,Rheumatoid arthritis NOS
28880005,Rheumatoid carditis
308143008,Seropositive erosive rheumatoid arthritis
314765000,Rheumatoid melting disorder of cornea
319081000119109,Seronegative rheumatoid arthritis of multiple sites
319841000119107,Rheumatoid lung disease with rheumatoid arthritis
33719002,Subcutaneous rheumatoid nodule
38877003,Rheumatoid aortitis
398640008,Rheumatoid pneumoconiosis
398726004,Rheumatoid lung disease
399923009,Rheumatoid arteritis
400054000,Rheumatoid vasculitis
402426007,Rheumatoid nodulosis
402427003,Accelerated rheumatoid nodulosis
402428008,Accelerated rheumatoid nodulosis due to methotrexate
402429000,Rheumatoid linear subcutaneous bands
402430005,Pseudoscleroderma due to rheumatoid disease
402431009,Cutaneous atrophy due to rheumatoid arthritis
402432002,Rheumatoid neutrophilic dermatitis
402433007,Nailfold/finger-pulp infarcts in rheumatoid disease
402434001,Cutaneous complication of rheumatoid disease
408751000000108,[X]Other seropositive rheumatoid arthritis
410795001,Juvenile rheumatoid arthritis
414821000000101,"[X]Seropositive rheumatoid arthritis, unspecified"
425091000000101,[X]Rheumatoid arthritis with involvement of other organs or systems
425481000000106,[X]Other specified rheumatoid arthritis
427770001,Rheumatoid arthritis of temporomandibular joint
429192004,Rheumatoid arthritis of foot
431707004,Deformity of wrist due to rheumatoid arthritis
433228003,Deformity of foot due to rheumatoid arthritis
445479007,Polyarticular juvenile rheumatoid arthritis
471971000000101,"[X]Seropositive rheumatoid arthritis, unspecified"
52661003,Extra-articular rheumatoid process
54867000,Rheumatoid fibrosing alveolitis
567021000000109,Rheumatoid arthritis and other inflammatory polyarthropathies
57160007,Felty's syndrome
59165007,Rheumatoid scleritis
646871000000103,Rheumatoid arthritis - other joint
646881000000101,Rheumatoid arthritis NOS
656641000000108,Other rheumatoid arthritis of spine
656651000000106,Rheumatoid arthritis of other tarsal joint
656671000000102,Juvenile rheumatoid arthritis NOS
689601000000106,Other rheumatoid arthropathy with visceral or systemic involvement
689611000000108,Rheumatoid arthropathy with visceral or systemic involvement NOS
689621000000102,Juvenile rheumatoid arthropathy unspecified
69896004,Rheumatoid arthritis
735599007,Erosion of joint surface co-occurrent and due to rheumatoid arthritis
735600005,Rheumatoid arthritis without erosion
74391003,Pauciarticular juvenile rheumatoid arthritis
75822003,Acute polyarticular juvenile rheumatoid arthritis
7607008,Pericarditis co-occurrent with extraarticular rheumatoid arthritis
77522006,Rheumatoid episcleritis
781206002,Rheumatoid arthritis of joint of spine
80172006,Rheumatoid arteritis
82939003,Chronic rheumatoid nodular fibrosis
836472001,Spindling of fingers of bilateral hands due to rheumatoid arthritis
83793004,Monoarticular juvenile rheumatoid arthritis
86119004,Polyarticular juvenile rheumatoid arthritis
86219005,Uveitis-rheumatoid arthritis syndrome
96531000119109,Deformity of hand due to rheumatoid arthritis
