code,term
1179295004,Blood vessel epicardial substance related limb girdle muscular dystrophy
11849007,Atrioventricular junctional rhythm
1186711002,"G protein subunit beta 5-related intellectual disability, cardiac arrhythmia syndrome"
1197418004,"Familial atrial tachyarrhythmia, infra-Hisian cardiac conduction disease"
120041000119109,Atrial fibrillation with rapid ventricular response
12026006,Paroxysmal tachycardia
1204124006,Cardiac arrhythmia due to coronary artery spasm
1204129001,Catecholaminergic polymorphic ventricular tachycardia due to RYR2 mutation
1204167003,Catecholaminergic polymorphic ventricular tachycardia due to calsequestrin mutation
1208861007,Long QT syndrome type 4
1208863005,Long QT syndrome type 5
1208864004,Long QT syndrome type 2
1208866002,Long QT syndrome type 3
1208868001,Long QT syndrome type 12
1208870005,Long QT syndrome type 13
1208881008,Long QT syndrome type 11
1208884000,Long QT syndrome type 10
1208909006,Long QT syndrome type 6
1208911002,Long QT syndrome type 9
1220643007,Regular wide QRS complex tachycardia
1222539006,Three consecutive ventricular premature complexes
1230096008,Timothy syndrome
1230097004,Atypical Timothy syndrome
1230406008,Cardiac arrhythmia following operative procedure
1264229001,Fetal cardiac arrest
129575004,Cardiac pacemaker twiddler syndrome
13395001,Sinoatrial arrest with nodal/ventricular escape
13640000,Fusion beats
14718009,"Right bundle branch block, posterior fascicular block AND incomplete left bundle branch block"
15964501000119104,Cardiac arrest during cardiac surgery
15964901000119107,Atypical atrial flutter
16415081000119104,Supraventricular tachycardia following acute myocardial infarction
16574001,Cardiac arrest after obstetrical surgery AND/OR other procedure including delivery
16797001,Accelerated atrioventricular conduction
17366009,Atrial arrhythmia
17869006,Anomalous atrioventricular excitation
180906006,Neonatal cardiac arrest
181869007,Neonatal cardiorespiratory arrest
184004,Withdrawal arrhythmia
19092004,Holt-Oram syndrome
195039008,Partial atrioventricular block
195042002,Second degree atrioventricular block
195046004,Left main stem bundle branch block
195060002,Ventricular pre-excitation
195069001,Paroxysmal atrial tachycardia
195070000,Paroxysmal atrioventricular tachycardia
195071001,Paroxysmal junctional tachycardia
195072008,Paroxysmal nodal tachycardia
195080001,Atrial fibrillation and flutter
195083004,Ventricular fibrillation and flutter
195105007,Re-entry ventricular arrhythmia
195587008,[X]Other specified cardiac arrhythmias
20143001,Bilateral bundle branch block
204383001,Congenital complete atrioventricular heart block
204384007,Congenital incomplete atrioventricular heart block
20852007,Romano-Ward syndrome
213213007,Cardiac arrest as a complication of care
21421000119109,Nonsustained paroxysmal ventricular tachycardia
233891009,Sinoatrial node tachycardia
233892002,Ectopic atrial tachycardia
233893007,Re-entrant atrial tachycardia
233894001,Incessant atrial tachycardia
233895000,Ectopic atrioventricular node tachycardia
233896004,Re-entrant atrioventricular node tachycardia
233897008,Re-entrant atrioventricular tachycardia
233898003,Orthodromic atrioventricular re-entrant tachycardia
233899006,Antidromic atrioventricular re-entrant tachycardia
233900001,Supraventricular tachycardia with functional bundle branch block
233901002,His bundle tachycardia
233902009,Congenital His bundle tachycardia
233903004,Postoperative His bundle tachycardia
233904005,Permanent junctional reciprocating tachycardia
233910005,Lone atrial fibrillation
233911009,Non-rheumatic atrial fibrillation
233913007,Familial sick sinus syndrome
233914001,Sinus node dysfunction following surgical procedure
233915000,Paroxysmal familial ventricular fibrillation
233916004,Heart block
233917008,Atrioventricular block
233918003,Postoperative complete heart block
233919006,Familial isolated complete right bundle branch block
233922008,Concealed accessory pathway
233923003,Unidirectional retrograde accessory pathway
233927002,Cardiac arrest with successful resuscitation
234172002,Electromechanical dissociation
2374000,Monofascicular block
240298005,Fetal tachycardia
240299002,Fetal bradycardia
251092003,Sinus arrest with atrial escape
251093008,Sinus arrest with junctional escape
251094002,Sinus arrest with ventricular escape
251114004,Intermittent second degree atrioventricular block
251120003,Incomplete left bundle branch block
251123001,Complete right bundle branch block
251124007,Incomplete right bundle branch block
251125008,Minor intraventricular conduction defect
251152003,Marked sinus arrhythmia
251155001,Junctional ectopic tachycardia
251161003,Slow ventricular response
251162005,Atrio-ventricular-junctional (nodal) bradycardia
251163000,Atrio-ventricular junctional (nodal) arrest
251164006,Junctional premature complex
251165007,Atrioventricular junctional (nodal) tachycardia
251167004,Aberrant premature complexes
251168009,Supraventricular bigeminy
251170000,Blocked premature atrial contraction
251171001,Multiple atrial premature complexes
251172008,Run of atrial premature complexes
251173003,Atrial bigeminy
251174009,Atrial trigeminy
251175005,Ventricular premature complex
251176006,Multiple premature ventricular complexes
251177002,Run of ventricular premature complexes
251179004,Multiple ventricular interpolated complexes
251180001,Ventricular trigeminy
251181002,Ventricular quadrigeminy
251182009,Paired ventricular premature complexes
251183004,Aberrantly conducted complex
251186007,Ventricular escape complex
251187003,Atrial escape complex
251188008,Atrial parasystole
253528005,Arrhythmogenic right ventricular dysplasia
261195002,Circulatory arrest
26950008,Chronic ectopic atrial tachycardia
270492004,First degree atrioventricular block
27337007,Unifocal premature ventricular complexes
276512006,Fetal dysrhythmia
276513001,Neonatal dysrhythmia
276796006,Atrial tachycardia
278482008,Atrioventricular tachycardia
27885002,Complete atrioventricular block
280797561000119107,Permanent atrial fibrillation due to heart valve disorder
28189009,Mobitz type II atrioventricular block
282825002,Paroxysmal atrial fibrillation
283645003,Lev's syndrome
284470004,Premature atrial contraction
284941000119107,High degree second degree atrioventricular block
284951000119109,Postoperative atrioventricular block
287057009,Atrial premature complex
29320008,Ectopic rhythm
29717002,Premature beats
29894000,Vagal autonomic bradycardia
300996004,Controlled atrial fibrillation
300997008,Asymptomatic sinoatrial node dysfunction
30667004,Right bundle branch block AND left anterior fascicular block
309809007,Electromechanical dissociation with successful resuscitation
313377641000119105,Atrial fibrillation due to heart valve disorder
314208002,Rapid atrial fibrillation
315027009,Congenital conduction defect
32425009,"Right bundle branch block, anterior fascicular block AND posterior fascicular block"
32758004,Right bundle branch block with left bundle branch block
33413000,Ectopic beats
36083008,Sick sinus syndrome
373905003,Jervell and Lange-Nielsen syndrome
37760005,Left anterior fascicular block
38274001,Interpolated ventricular premature complexes
38566003,"Right bundle branch block, anterior fascicular block AND incomplete left bundle branch block"
39260000,Nonparoxysmal atrioventricular nodal tachycardia
39357005,Paroxysmal atrial tachycardia with block
397829000,Asystole
4006006,Fetal tachycardia affecting management of mother
40593004,Fibrillation
406461004,Ectopic atrial beats
410429000,Cardiac arrest
410430005,Cardiorespiratory arrest
413341007,Neonatal bradycardia
413342000,Neonatal tachycardia
416471000000105,[X]Other specified cardiac arrhythmias
418341009,Atrioventricular conduction disorder
418493005,Right atrial incisional tachycardia
41863008,"Right bundle branch block, anterior fascicular block AND incomplete posterior fascicular block"
418818005,Brugada syndrome
419400008,Incisional tachycardia
419671004,Catecholaminergic polymorphic ventricular tachycardia
419752005,Sinoatrial nodal reentrant tachycardia
420002000,Left atrial incisional tachycardia
421869004,Bradyarrhythmia
422348008,Andersen Tawil syndrome
422970001,Cardiac arrest due to trauma
423168004,Cardiac arrest due to respiratory disorder
423191000,Cardiac arrest due to cardiac disorder
424571008,Cardiac arrest due to drowning
425582007,Inappropriate sinus tachycardia
425615007,Chronic atrial flutter
426749004,Chronic atrial fibrillation
427665004,Paroxysmal atrial flutter
429243003,Sustained ventricular fibrillation
43906007,Right bundle branch block AND incomplete left bundle branch block
440028005,Permanent atrial fibrillation
440059007,Persistent atrial fibrillation
44103008,Ventricular arrhythmia
442559009,Bundle branch reentrant ventricular tachycardia
442917000,Familial long QT syndrome
442946007,Acquired long QT syndrome
443478002,Heart block caused by drug
444605001,Symptomatic sinus bradycardia
44602002,Persistent sinus bradycardia
44808001,Conduction disorder of the heart
450919004,Atrial standstill
4554005,Intraventricular conduction defect
462169004,Fetal supraventricular tachycardia with short ventriculoatrial interval
462170003,Fetal supraventricular tachycardia with long ventriculoatrial interval
46220003,Tic-tac rhythm
46319007,Right bundle branch block AND left posterior fascicular block
46619002,Congenital heart block
467643831000119105,Paroxysmal atrial fibrillation due to heart valve disorder
472809000,Atrioventricular block due to endocarditis
472810005,Arrhythmia due to vegetation of infective endocarditis
473006003,Vagal autonomic bradycardia of prematurity
47830009,Junctional escape beats
489609371000119104,Persistent atrial fibrillation due to heart valve disorder
49044005,Severe sinus bradycardia
49260003,Idioventricular rhythm
49436004,Atrial fibrillation
49710005,Sinus bradycardia
4973001,Left bundle branch hemiblock
49982000,Multifocal atrial tachycardia
50799005,Atrioventricular dissociation
5370000,Atrial flutter
54016002,Mobitz type I incomplete atrioventricular block
55475008,Lown-Ganong-Levine syndrome
5609005,Sinus arrest
5761000119100,Nonsustained paroxysmal supraventricular tachycardia
59118001,Right bundle branch block
59272004,Ventricular parasystole
60423000,Sinus node dysfunction
609506003,Induced termination of pregnancy complicated by cardiac arrest
61277005,Accelerated idioventricular rhythm
6180003,Complete left bundle branch block
62026008,Left posterior fascicular block
62657007,Cardiac arrest AND/OR failure following anesthesia AND/OR sedation in labor AND/OR delivery
6285003,Tachyarrhythmia
63232000,Multifocal premature beats
63467002,Left bundle branch block
63593006,Supraventricular premature beats
6374002,Bundle branch block
6456007,Supraventricular tachycardia
65778007,Sinoatrial block
6624005,Ventricular tachyarrhythmia
66568003,"Right bundle branch block, posterior fascicular block AND incomplete anterior fascicular block"
66657009,Paroxysmal ventricular tachycardia
67198005,Paroxysmal supraventricular tachycardia
69730002,Idiojunctional tachycardia
698247007,Cardiac arrhythmia
698249005,Progressive familial heart block
698250005,"Progressive familial heart block, type IB"
698251009,"Progressive familial heart block, type II"
698252002,Non-specific intraventricular conduction delay
698270004,Cardiac arrhythmia associated with genetic disorder
698271000,Cardiac channelopathy
698272007,Short QT syndrome
698504006,Postoperative cardiopulmonary failure
699256006,Timothy syndrome type 1
699748007,Cardiorespiratory arrest with successful resuscitation
703162001,Bradycardic cardiac arrest
706923002,Longstanding persistent atrial fibrillation
710878005,Mahaim fibre tachycardia
713419002,Intraoperative cardiorespiratory arrest
715395008,Familial atrial fibrillation
715535009,Keratosis palmoplantaris and arrhythmogenic cardiomyopathy syndrome
715560009,Idiopathic neonatal atrial flutter
715865008,Familial isolated arrhythmogenic right ventricular dysplasia
715971003,Long QT syndrome caused by drug
716050002,Cardiac arrest during surgery
71792006,Nodal rhythm disorder
71908006,Ventricular fibrillation
719823007,"Ventricular extrasystoles with syncope, perodactyly and Robin sequence syndrome"
719907006,Timothy syndrome type 2
720448006,Typical atrial flutter
720507006,Chronic atrial and intestinal dysrhythmia
721010003,Heart-hand syndrome type 2
721013001,Heart-hand syndrome type 3
72291000119104,Cardiac arrhythmia during pregnancy
723860000,Arrhythmia due to and following acute myocardial infarction
723866006,Idiopathic ventricular fibrillation not Brugada type
725145002,"Atrial septal defect, atrioventricular conduction defect syndrome"
72654001,Supraventricular arrhythmia
733125004,Acquired complete atrioventricular block
733454004,Long thumb brachydactyly syndrome
73459006,"Right branch block, incomplete anterior fascicular block AND incomplete posterior fascicular block"
735682000,Macro re-entrant atrial tachycardia
735683005,Cavotricuspid isthmus dependent macroreentry tachycardia
735684004,Non-cavotricuspid isthmus dependent atrial tachycardia
735685003,Atrioventricular reciprocating tachycardia
74021003,Bifascicular block
74390002,Wolff-Parkinson-White pattern
74615001,Tachycardia-bradycardia
75532003,Ventricular escape beat
762247006,Preexcited atrial fibrillation
762534000,Supraventricular bradyarrhythmia
764457005,Cardiac arrhythmia ankyrin-B related
764732004,"Microcephalus, cerebellar hypoplasia, cardiac conduction defect syndrome"
766883006,Familial dilated cardiomyopathy with conduction defect due to lamin A/C mutation
76887001,"Anterior fascicular block, posterior fascicular block AND incomplete right bundle branch block"
770784003,Sinoatrial node dysfunction and deafness
771179007,"Extrasystoles, short stature, hyperpigmentation, microcephaly syndrome"
77221000,Incomplete atrioventricular block with atrioventricular response
773587008,"X-linked intellectual disability, cardiomegaly, congestive heart failure syndrome"
78240009,Cardiac arrest due to pacemaker failure
789039008,Scar mediated macro re-entrant atrial tachycardia
789693005,Acquired Brugada syndrome
81681009,Junctional premature beats
81898007,Ventricular escape rhythm
82226007,Diffuse intraventricular block
82838007,Irregular tachycardia
86014007,Trifascicular block
871686004,Multiple atrial ectopics
871832005,Multifocal atrial ectopics
88412007,Atrio-ventricular node arrhythmia
959281000000105,Holiday heart syndrome
9651007,Long QT syndrome
