code,term
0601012D0AA,Biphasic isophane insulin
0601012D0AAA2A2,Insulin isophane biphasic human 50/50 100u/ml inj 1.5ml cart
0601012D0AAA3A3,Insulin isoph biphas hum 20/80 100u/ml inj 3ml pf dispos dev
0601012D0AAA4A4,Insulin isophane biphas hum 50/50 100units/ml inj 10ml vials
0601012D0AAAGAG,Insulin isophane biphasic human 30/70 100u/ml inj 10ml vials
0601012D0AAAIAI,Insulin isophane biphas porc 30/70 100units/ml inj 10ml
0601012D0AAAJAJ,Insulin isophane biphas hum 30/70 100units/ml inj 1.5ml cart
0601012D0AAAZAZ,Insulin isophane biphasic human 20/80 100u/ml inj 3ml cart
0601012D0AABABA,Insulin isophane biphasic human 30/70 100u/ml inj 3ml cart
0601012D0AABDBD,Insulin isophane biphas porcine 30/70 100u/ml inj 1.5ml cart
0601012D0AABEBE,Insulin isophane biphasic human 20/80 100u/ml inj 1.5ml cart
0601012D0AABHBH,Insulin isoph biphas hum 40/60 100u/ml inj 3ml pf dispos dev
0601012D0AABIBI,Insulin isophane biphasic human 10/90 100u/ml inj 3ml cart
0601012D0AABJBJ,Insulin isophane biphasic human 10/90 100u/ml inj 1.5ml cart
0601012D0AABKBK,Insulin isophane biphasic human 40/60 100u/ml inj 3ml cart
0601012D0AABLBL,Insulin isophane biphasic human 40/60 100u/ml inj 1.5ml cart
0601012D0AABMBM,Insulin isophane biphas hum 25/75 100units/ml inj 5ml vials
0601012D0AABNBN,Insulin isophane biphasic human 25/75 100u/ml inj 3ml cart
0601012D0AABQBQ,Insulin isoph biphas hum 10/90 100u/ml inj 3ml pf dispos dev
0601012D0AABRBR,Insulin isophane biphas hum 15/85 100units/ml inj 5ml vials
0601012D0AABSBS,Insulin isophane biphasic human 15/85 100u/ml inj 3ml cart
0601012D0AABTBT,Insulin isophane biphas hum 50/50 100units/ml inj 5ml vials
0601012D0AABUBU,Insulin isophane biphasic human 50/50 100u/ml inj 3ml cart
0601012D0AABVBV,Insulin isoph biphas hum 15/85 100u/ml inj 3ml pf dispos dev
0601012D0AABWBW,Insulin isoph biphas hum 25/75 100u/ml inj 3ml pf dispos dev
0601012D0AABXBX,Ins isoph biphas hum 50/50 100u/ml inj 3ml pf dispos dev
0601012D0AABYBY,Insulin isophane biphasic porcine 30/70 100u/ml inj 3ml cart
0601012D0AABZBZ,Insulin isoph biphas hum 30/70 100u/ml inj 3ml pf dispos dev
0601012D0BB,Insulin Humulin
0601012D0BBACAG,Humulin M3 100units/ml suspension for injection 10ml vials
0601012D0BBAIA4,Humulin M5 100units/ml suspension for injection 10ml vials
0601012D0BBAMBZ,HumaJect M3 Pen 100units/ml suspension for injection
0601012D0BBARAZ,Humulin M2 100units/ml inj 3ml cartridges
0601012D0BBASBA,Humulin M3 100units/ml inj 3ml cartridges
0601012D0BBAUBZ,Humulin M3 Pen 100units/ml inj 3ml pre-filled pens
0601012D0BBAVBZ,Humulin M3 KwikPen 100units/ml inj 3ml pre-filled pens
0601012D0BC,Insulin biphasic isophane (Novo-Nordisk)
0601012D0BCABAI,Pork Mixtard 30 100units/ml inj 10ml vials
0601012D0BCALAJ,Human Mixtard 30 Penfill 100units/ml inj 1.5ml cartridges
0601012D0BCAMBJ,Human Mixtard 10 Penfill 100units/ml inj 1.5ml cartridges
0601012D0BCANBE,Human Mixtard 20 Penfill 100units/ml inj 1.5ml cartridges
0601012D0BCAPBL,Human Mixtard 40 Penfill 100units/ml inj 1.5ml cartridges
0601012D0BCAQA2,Human Mixtard 50 Penfill 100units/ml inj 1.5ml cartridges
0601012D0BCARBZ,Mixtard 30 NovoLet 100units/ml suspension for injection
0601012D0BCASBQ,Mixtard 10 NovoLet 100units/ml suspension for injection
0601012D0BCATA3,Mixtard 20 NovoLet 100units/ml suspension for injection
0601012D0BCAUBH,Mixtard 40 NovoLet 100units/ml suspension for injection
0601012D0BCAVBX,Mixtard 50 NovoLet 100units/ml suspension for injection
0601012D0BCAWAG,Mixtard 30 100units/ml suspension for injection 10ml vials
0601012D0BCAXA4,Human Mixtard 50 100units/ml inj 10ml vials
0601012D0BCAYBI,Mixtard 10 Penfill 100units/ml inj 3ml cartridges
0601012D0BCAZAZ,Mixtard 20 Penfill 100units/ml inj 3ml cartridges
0601012D0BCBABA,Mixtard 30 Penfill 100units/ml inj 3ml cartridges
0601012D0BCBBBK,Mixtard 40 Penfill 100units/ml inj 3ml cartridges
0601012D0BCBCBU,Mixtard 50 Penfill 100units/ml inj 3ml cartridges
0601012D0BCBDBZ,Mixtard 30 InnoLet 100units/ml inj 3ml pre-filled pens
0601012D0BE,Insulin biphasic isophane (CP Pharm)
0601012D0BEAGAI,Hypurin Porcine 30/70 Mix 100units/ml inj 10ml vials
0601012D0BEAHBD,Hypurin Porcine 30/70 Mix 100units/ml inj 1.5ml cartridges
0601012D0BEAIBY,Hypurin Porcine 30/70 Mix 100units/ml inj 3ml cartridges
0601012D0BG,Insulin biphasic isophane (Sanofi Aventis)
0601012D0BGAABM,Insuman Comb 25 100units/ml inj 5ml vials
0601012D0BGABBN,Insuman Comb 25 100units/ml inj 3ml cartridges
0601012D0BGACBR,Insuman Comb 15 100units/ml inj 5ml vials
0601012D0BGADBS,Insuman Comb 15 100units/ml inj 3ml cartridges
0601012D0BGAEBT,Insuman Comb 50 100units/ml inj 5ml vials
0601012D0BGAFBU,Insuman Comb 50 100units/ml inj 3ml cartridges
0601012D0BGAGBV,Insuman Comb 15 100units/ml inj 3ml pre-filled OptiSet pens
0601012D0BGAHBW,Insuman Comb 25 100units/ml inj 3ml pre-filled OptiSet pens
0601012D0BGAIBX,Insuman Comb 50 100units/ml inj 3ml pre-filled OptiSet pens
0601012D0BGAJBW,Insuman Comb 25 100units/ml inj 3ml pre-filled SoloStar pens
0601012F0,Biphasic insulin lispro
0601012F0AA,Insulin Lispro biphasic
0601012F0AAAAAA,Insulin lispro biphasic 25/75 100u/ml inj 3ml pf dispos dev
0601012F0AAABAB,Insulin lispro biphasic 25/75 100units/ml inj 3ml cartridges
0601012F0AAACAC,Insulin lispro biphasic 50/50 100u/ml inj 3ml pf dispos dev
0601012F0AAADAD,Insulin lispro biphasic 50/50 100units/ml inj 3ml cartridges
0601012F0AAAEAE,Insulin lispro biphasic 25/75 100units/ml inj 10ml vials
0601012F0BB,Insulin Humalog Mix
0601012F0BBAAAA,Humalog Mix25 Pen 100units/ml inj 3ml pre-filled pens
0601012F0BBABAB,Humalog Mix25 100units/ml inj 3ml cartridges
0601012F0BBACAC,Humalog Mix50 Pen 100units/ml inj 3ml pre-filled pens
0601012F0BBADAD,Humalog Mix50 100units/ml inj 3ml cartridges
0601012F0BBAEAA,Humalog Mix25 KwikPen 100units/ml inj 3ml pre-filled pens
0601012F0BBAFAC,Humalog Mix50 KwikPen 100units/ml inj 3ml pre-filled pens
0601012F0BBAGAE,Humalog Mix25 100units/ml inj 10ml vials
0601012S0,Isophane insulin
0601012S0AA,Insulin isophane
0601012S0AAABAB,Insulin isophane porcine 100units/ml inj 10ml vials
0601012S0AAADAD,Insulin isophane bovine 100units/ml inj 10ml vials
0601012S0AAAEAE,Insulin isophane human 100units/ml inj 10ml vials
0601012S0AAAIAI,Insulin isophane human 100units/ml inj 3ml pf dispos dev
0601012S0AAALAL,Insulin isophane human 100units/ml inj 3ml cartridges
0601012S0AAAMAM,Insulin isophane human 100units/ml inj 1.5ml cartridges
0601012S0AAANAN,Insulin isophane bovine 100units/ml inj 1.5ml cartridges
0601012S0AAAPAP,Insulin isophane porcine 100units/ml inj 1.5ml cartridges
0601012S0AAAQAQ,Insulin isophane human 100units/ml inj 5ml vials
0601012S0AAASAS,Insulin isophane bovine 100units/ml inj 3ml cartridges
0601012S0AAATAT,Insulin isophane porcine 100units/ml inj 3ml cartridges
0601012S0BC,Insulin isophane (CP Pharm)
0601012S0BCAAAD,Hypurin Bovine Isophane 100units/ml inj 10ml vials
0601012S0BCADAN,Hypurin Bovine Isophane 100units/ml inj 1.5ml cartridges
0601012S0BCAEAB,Hypurin Porcine Isophane 100units/ml inj 10ml vials
0601012S0BCAFAP,Hypurin Porcine Isophane 100units/ml inj 1.5ml cartridges
0601012S0BCAGAS,Hypurin Bovine Isophane 100units/ml inj 3ml cartridges
0601012S0BCAHAT,Hypurin Porcine Isophane 100units/ml inj 3ml cartridges
0601012S0BD,Insulin isophane (Novo-Nordisk)
0601012S0BDAAAB,Pork Insulatard 100units/ml inj 10ml vials
0601012S0BDAIAI,Insulatard NovoLet 100units/ml suspension for injection
0601012S0BDAJAE,Insulatard 100units/ml suspension for injection 10ml vials
0601012S0BDAKAM,Human Insulatard Penfill 100units/ml inj 1.5ml cartridges
0601012S0BDALAL,Insulatard Penfill 100units/ml inj 3ml cartridges
0601012S0BDAMAI,Insulatard InnoLet 100units/ml inj 3ml pre-filled pens
0601012S0BDANAI,Insulatard FlexPen 100units/ml suspension for injection
0601012S0BG,Insulin Humulin I (Isophane)
0601012S0BGAAAE,Humulin I 100units/ml suspension for injection 10ml vials
0601012S0BGADAL,Humulin I 100units/ml inj 3ml cartridges
0601012S0BGAEAI,Humulin I Pen 100units/ml inj 3ml pre-filled pens
0601012S0BGAFAI,Humulin I KwikPen 100units/ml inj 3ml pre-filled pens
0601012S0BI,Insulin Insuman Basal
0601012S0BIAAAQ,Insuman Basal 100units/ml suspension for injection 5ml vials
0601012S0BIABAL,Insuman Basal 100units/ml inj 3ml cartridges
0601012S0BIACAI,Insuman Basal 100units/ml inj 3ml pre-filled OptiSet pens
0601012S0BIADAI,Insuman Basal 100units/ml inj 3ml pre-filled SoloStar pens
0601012V0,Insulin glargine
0601012V0AA,Insulin glargine
0601012V0AAAAAA,Insulin glargine 100units/ml inj 3ml cartridges
0601012V0AAABAB,Insulin glargine 100units/ml inj 10ml vials
0601012V0AAADAD,Insulin glargine 100units/ml inj 3ml pf dispos dev
0601012V0AAAEAE,Insulin glargine 300units/ml inj 1.5ml pf dispos dev
0601012V0AAAFAF,Insulin glargine 300units/ml inj 3ml pf disposable devices
0601012V0BB,Insulin Lantus
0601012V0BBAAAA,Lantus 100units/ml solution for injection 3ml cartridges
0601012V0BBABAB,Lantus 100units/ml solution for injection 10ml vials
0601012V0BBACAD,Lantus 100units/ml inj 3ml pre-filled OptiSet pens
0601012V0BBADAA,Lantus 100units/ml inj 3ml OptiClik cartridges
0601012V0BBAEAD,Lantus 100units/ml inj 3ml pre-filled SoloStar pens
0601012V0BC,Toujeo
0601012V0BCAAAE,Toujeo 300units/ml inj 1.5ml pre-filled SoloStar pens
0601012V0BCABAF,Toujeo 300units/ml inj 3ml pre-filled DoubleStar pens
0601012V0BD,Abasaglar
0601012V0BDABAA,Abasaglar 100units/ml solution for injection 3ml cartridges
0601012V0BDACAD,Abasaglar KwikPen 100units/ml inj 3ml pre-filled pens
0601012V0BDADAD,Abasaglar Tempo Pen 100units/ml inj 3ml pre-filled pens
0601012V0BE,Semglee
0601012V0BEAAAD,Semglee 100units/ml inj 3ml pre-filled pens
0601012W0,Biphasic insulin aspart
0601012W0AA,Insulin aspart biphasic
0601012W0AAAAAA,Insulin aspart biphasic 30/70 100units/ml inj 3ml cartridges
0601012W0AAABAB,Insulin aspart biphasic 30/70 100u/ml inj 3ml pf dispos dev
0601012W0BB,NovoMix
0601012W0BBAAAA,NovoMix 30 Penfill 100units/ml inj 3ml cartridges
0601012W0BBABAB,NovoMix 30 FlexPen 100units/ml inj 3ml pre-filled pens
0601012X0,Insulin detemir
0601012X0AA,Insulin detemir
0601012X0AAAAAA,Insulin detemir 100units/ml inj 3ml cartridges
0601012X0AAABAB,Insulin detemir 100units/ml inj 3ml pf dispos dev
0601012X0BB,Insulin Levemir (Novo-Nordisk)
0601012X0BBAAAA,Levemir Penfill 100units/ml inj 3ml cartridges
0601012X0BBABAB,Levemir FlexPen 100units/ml inj 3ml pre-filled pens
0601012X0BBACAB,Levemir InnoLet 100units/ml inj 3ml pre-filled pens
0601012Z0,Insulin degludec
0601012Z0AA,Insulin degludec
0601012Z0AAAAAA,Insulin degludec 100units/ml inj 3ml cartridges
0601012Z0AAABAB,Insulin degludec 100units/ml inj 3ml pf dispos dev
0601012Z0AAACAC,Insulin degludec 200units/ml inj 3ml pf dispos dev
0601012Z0BB,Insulin Tresiba
0601012Z0BBAAAA,Tresiba Penfill 100units/ml inj 3ml cartridges
0601012Z0BBABAB,Tresiba FlexTouch 100units/ml inj 3ml pre-filled pens
0601012Z0BBACAC,Tresiba FlexTouch 200units/ml inj 3ml pre-filled pens
0601021M0,Gliclazide
0601021M0AA,Gliclazide
0601021M0AAAAAA,Gliclazide 80mg tablets
0601021M0AAAGAG,Gliclazide 60mg/5ml oral suspension
0601021M0AAAHAH,Gliclazide 50mg/5ml oral suspension
0601021M0AAAIAI,Gliclazide 120mg/5ml oral suspension
0601021M0AAAJAJ,Gliclazide 160mg/5ml oral suspension
0601021M0AAALAL,Gliclazide 100mg/5ml oral suspension
0601021M0AAAMAM,Gliclazide 30mg modified-release tablets
0601021M0AAANAN,Gliclazide 20mg/5ml oral suspension
0601021M0AAAPAP,Gliclazide 30mg/5ml oral suspension
0601021M0AAARAR,Gliclazide 40mg tablets
0601021M0AAASAS,Gliclazide 80mg/5ml oral suspension
0601021M0AAATAT,Gliclazide 60mg modified-release tablets
0601021M0AAAUAU,Gliclazide 40mg/5ml oral suspension
0601021M0AAAVAV,Gliclazide 160mg tablets
0601021M0BB,Diamicron
0601021M0BBAAAA,Diamicron 80mg tablets
0601021M0BBABAM,Diamicron 30mg MR tablets
0601021M0BC,Diaglyk
0601021M0BCAAAA,Diaglyk 80mg tablets
0601021M0BD,Vivazide
0601021M0BDAAAA,Vivazide 80mg tablets
0601021M0BE,Glimil
0601021M0BEAAAA,Glimil 80mg tablets
0601021M0BF,Nazdol
0601021M0BFAAAM,Nazdol MR 30mg tablets (Consilient Health)
0601021M0BFABAM,Nazdol MR 30mg tablets (Mylan)
0601021M0BFACAM,Nazdol MR 30mg tablets (Teva)
0601021M0BG,Edicil
0601021M0BGAAAM,Edicil MR 30mg tablets
0601021M0BH,Dacadis
0601021M0BHAAAM,Dacadis MR 30mg tablets
0601021M0BI,Zicron
0601021M0BIAAAR,Zicron 40mg tablets
0601021M0BIABAM,Zicron PR 30mg tablets
0601021M0BJ,Vitile
0601021M0BJAAAM,Vitile XL 30mg tablets
0601021M0BK,Laaglyda M/R
0601021M0BKAAAT,Laaglyda MR 60mg tablets
0601021M0BL,Ziclaseg
0601021M0BLAAAM,Ziclaseg 30mg modified-release tablets
0601021M0BM,Vamju
0601021M0BMAAAM,Vamju 30mg modified-release tablets
0601021M0BMABAT,Vamju 60mg modified-release tablets
0601021M0BN,Bilxona
0601021M0BNAAAM,Bilxona 30mg modified-release tablets
0601021M0BNABAT,Bilxona 60mg modified-release tablets (Actavis)
0601021M0BNACAT,Bilxona 60mg modified-release tablets (Accord)
0601021M0BP,Glydex
0601021M0BPAAAV,Glydex 160mg tablets
0601021M0BQ,Lamzarin
0601021M0BQAAAM,Lamzarin 30mg modified-release tablets
0601021M0BQABAT,Lamzarin 60mg modified-release tablets
0601022B0,Metformin hydrochloride
0601022B0AA,Metformin hydrochloride
0601022B0AAABAB,Metformin 500mg tablets
0601022B0AAADAD,Metformin 850mg tablets
0601022B0AAAIAI,Metformin 500mg/5ml oral liquid
0601022B0AAAJAJ,Metformin 850mg/5ml oral liquid
0601022B0AAAKAK,Metformin 250mg/5ml oral liquid
0601022B0AAALAL,Metformin 425mg/5ml oral liquid
0601022B0AAAMAM,Metformin 1g/5ml oral solution
0601022B0AAANAN,Metformin 5mg/5ml oral solution
0601022B0AAAQAQ,Metformin 850mg capsules
0601022B0AAARAR,Metformin 500mg/5ml oral solution sugar free
0601022B0AAASAS,Metformin 500mg modified-release tablets
0601022B0AAATAT,Metformin 750mg modified-release tablets
0601022B0AAAVAV,Metformin 1g modified-release tablets
0601022B0AAAWAW,Metformin 500mg oral powder sachets sugar free
0601022B0AAAXAX,Metformin 1g oral powder sachets sugar free
0601022B0AAAYAY,Metformin 1g/5ml oral solution sugar free
0601022B0AAAZAZ,Metformin 850mg/5ml oral solution sugar free
0601022B0AABABA,Metformin 1g tablets
0601022B0BB,Glucophage
0601022B0BBAAAB,Glucophage 500mg tablets
0601022B0BBABAD,Glucophage 850mg tablets
0601022B0BBACAS,Glucophage SR 500mg tablets
0601022B0BBADAT,Glucophage SR 750mg tablets
0601022B0BBAEAV,Glucophage SR 1000mg tablets
0601022B0BBAFAW,Glucophage 500mg oral powder sachets
0601022B0BBAGAX,Glucophage 1000mg oral powder sachets
0601022B0BD,Glyformin
0601022B0BDAAAB,Glyformin 500mg tablets
0601022B0BH,Metsol
0601022B0BHAAAR,Metsol 500mg/5ml oral solution
0601022B0BI,Bolamyn
0601022B0BIAAAS,Bolamyn SR 500mg tablets
0601022B0BIABAV,Bolamyn SR 1000mg tablets
0601022B0BJ,Metabet
0601022B0BJAAAS,Metabet SR 500mg tablets (Morningside)
0601022B0BJABAV,Metabet SR 1000mg tablets (Morningside)
0601022B0BJACAV,Metabet SR 1000mg tablets (Actavis)
0601022B0BJADAS,Metabet SR 500mg tablets (Actavis)
0601022B0BK,Glucient SR
0601022B0BKAAAS,Glucient SR 500mg tablets
0601022B0BKABAT,Glucient SR 750mg tablets
0601022B0BKACAV,Glucient SR 1000mg tablets
0601022B0BL,Diagemet XL
0601022B0BLAAAS,Diagemet XL 500mg tablets
0601022B0BM,Sukkarto SR
0601022B0BMAAAV,Sukkarto SR 1000mg tablets
0601022B0BMABAS,Sukkarto SR 500mg tablets
0601022B0BMACAT,Sukkarto SR 750mg tablets
0601022B0BN,Meijumet
0601022B0BNAAAS,Meijumet 500mg modified-release tablets
0601022B0BNABAT,Meijumet 750mg modified-release tablets
0601022B0BNACAV,Meijumet 1000mg modified-release tablets
0601022B0BP,Yaltormin
0601022B0BPAAAS,Yaltormin SR 500mg tablets
0601022B0BPABAT,Yaltormin SR 750mg tablets
0601022B0BPACAV,Yaltormin SR 1000mg tablets
0601022B0BQ,Metuxtan SR
0601022B0BQAAAS,Metuxtan SR 500mg tablets
0601022B0BR,Glucorex
0601022B0BRAAAS,Glucorex SR 500mg tablets
0601022B0BS,Axpinet
0601022B0BSAAAB,Axpinet 500mg tablets
0601022B0BSABAD,Axpinet 850mg tablets
0601022B0BT,Jesacrin
0601022B0BTAAAT,Jesacrin 750mg modified-release tablets
0601022B0BTABAV,Jesacrin 1000mg modified-release tablets
0601023A0,Acarbose
0601023A0AA,Acarbose
0601023A0AAAAAA,Acarbose 50mg tablets
0601023A0AAABAB,Acarbose 100mg tablets
0601023A0AAACAC,MDR BNF code - DO NOT USE
0601023A0BB,Glucobay
0601023A0BBACAA,Glucobay 50mg tablets
0601023A0BBADAB,Glucobay 100mg tablets
0601023AA,Vildagliptin
0601023AAAA,Vildagliptin
0601023AAAAAAAA,Vildagliptin 50mg tablets
0601023AABB,Galvus
0601023AABBAAAA,Galvus 50mg tablets
0601023AB,Liraglutide
0601023ABAA,Liraglutide
0601023ABAAAAAA,Liraglutide 6mg/1ml inj 3ml pre-filled disposable devices
0601023ABBB,Victoza
0601023ABBBAAAA,Victoza 6mg/ml solution for injection 3ml pre-filled pens
0601023ABBC,Saxenda
0601023ABBCAAAA,Saxenda 6mg/ml solution for injection 3ml pre-filled pens
0601023AC,Saxagliptin
0601023ACAA,Saxagliptin
0601023ACAAAAAA,Saxagliptin 5mg tablets
0601023ACAAABAB,Saxagliptin 2.5mg tablets
0601023ACBB,Onglyza
0601023ACBBAAAA,Onglyza 5mg tablets
0601023ACBBABAB,Onglyza 2.5mg tablets
0601023AD,Metformin hydrochloride/sitagliptin
0601023ADAA,Metformin hydrochloride/sitagliptin
0601023ADAAAAAA,Metformin 1g / Sitagliptin 50mg tablets
0601023ADBB,Janumet
0601023ADBBAAAA,Janumet 50mg/1000mg tablets
0601023AE,Linagliptin
0601023AEAA,Linagliptin
0601023AEAAAAAA,Linagliptin 5mg tablets
0601023AEBB,Trajenta
0601023AEBBAAAA,Trajenta 5mg tablets
0601023AF,Linagliptin/metformin
0601023AFAA,Linagliptin/metformin
0601023AFAAAAAA,Linagliptin 2.5mg / Metformin 850mg tablets
0601023AFAAABAB,Linagliptin 2.5mg / Metformin 1g tablets
0601023AFBB,Jentadueto
0601023AFBBAAAA,Jentadueto 2.5mg/850mg tablets
0601023AFBBABAB,Jentadueto 2.5mg/1000mg tablets
0601023AG,Dapagliflozin
0601023AGAA,Dapagliflozin
