code,term
24331000087108,Narcotic addiction service with chronic pain management
25861000087109,Mental health and addiction center
266707007,Drug addiction therapy
270393005,Drug addiction notification
272561000000105,Delivery of rehabilitation for drug addiction 
272571000000103,Delivery of rehabilitation for alcohol addiction 
310369001,Drug addiction notification status
310653000,Drug addiction therapy using methadone
31621000000101,Drug addict-notify local SMR22
3221000000108,Drug addiction notification to Chief Medical Officer
32709003,Addiction
390821000,Mental health addiction programs
391205009,Mental health addiction programs - 24 hour not intensive
391206005,Mental health addiction programs - 24 hour intensive
391207001,Mental health addiction programs - full day: day care
391208006,Mental health addiction programs - part day: day care
391209003,Mental health addiction programs - daily intensive
391210008,Mental health addiction programs - 3-5 contacts/week
391211007,Mental health addiction programs - 1-2 contacts/week
391212000,Mental health addiction programs - 1-3 contacts/month
391213005,Mental health addiction programs - <1 contact/month
402738002,Addictive behavior with potential to damage skin
402765009,Skin lesion in drug addict
403587007,Addiction to sun exposure
403588002,Addiction to sunbed use
403746009,Skin lesion due to intravenous drug abuse
403747000,Poppers' nodules due to intravenous drug abuse
403748005,Cocaine-induced acrocyanosis and livedo reticularis
405069002,Effect of substance addiction
416479009,Previously injecting drug user
41784005,Physical addiction
418761000000109,"[X] (Mental and behavioural disorders due to use of other stimulants, including caffeine: dependence syndrome) or (drug addiction - other stimulant)"
418911000000109,[X] (Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances: dependence syndrome) or (drug addiction NOS)
420115006,Drugs used to treat addiction
425288007,Drugs used to treat addiction
4266003,Referral to drug addiction rehabilitation service
44870007,Misused drugs in past
467251000000104,[X] (Mental and behavioural disorders due to use of alcohol: dependence syndrome) or (chronic alcoholism [& (addiction) or (dipsomania)])
471241000000104,[X] Mental and behavioural disorders due to use of opioids: dependence syndrome (& [drug addiction & (heroin)])
486161000000107,Notified addict 
486211000000102,Drug addict 
486311000000107,Misused drugs in past 
487581000000109,Notified addict 
487631000000106,Drug addict 
487731000000101,Misused drugs in past 
553821000000100,Drug addiction notification NOS
60112009,Drug addiction counseling
609424003,Suspected fetal damage from maternal alcohol addiction
609438005,Fetal or neonatal effect of maternal alcohol addiction
633441000000102,Fetus or neonate affected by placental or breast transfer of other drug of addiction
6525002,Dependent drug abuse
715351000000106,Drug addict notification administration
768691000000103,Drug addiction maintenance therapy - naltrexone
768711000000101,Drug addiction maintenance therapy - lofexidine
788125002,Addiction service
792901003,Drug addiction therapy using buprenorphine
792902005,Drug addiction therapy using buprenorphine and naloxone
827621000000108,Addiction service
8431000000103,Drug addiction notification local SMR22
85758008,Psychological addiction
965371000000105,Drug addiction maintenance therapy - naltrexone
965381000000107,Drug addiction maintenance therapy - lofexidine
