code,term
191474008,Alcoholic dementia: [other] or [NOS]
191493005,Dementia caused by drug
191519005,Dementia associated with another disease
192160005,[X]Dementia in Alzheimer's disease
192161009,Dementia in Alzheimer's disease with early onset
192162002,Dementia in Alzheimer's disease with late onset
192163007,"[X]Dementia in Alzheimer's dis, atypical or mixed type"
192164001,"[X]Dementia in Alzheimer's disease, unspecified"
192165000,Vascular dementia
192166004,Vascular dementia of acute onset
192167008,[X]Dementia: [multi-infarct] or [predominantly cortical]
192168003,Subcortical vascular dementia
192169006,Mixed cortical and subcortical vascular dementia
192170007,[X]Other vascular dementia
192171006,"[X]Vascular dementia, unspecified"
192173009,[X]Dementia in other diseases classified elsewhere
192174003,[X]Dementia in Pick's disease
192175002,[X]Dementia in Creutzfeldt-Jakob disease
192176001,[X]Dementia in Huntington's disease
192177005,[X]Dementia in Parkinson's disease
192178000,Acquired immune deficiency syndrome dementia complex
192179008,[X]Dementia in other specified diseases classif elsewhere
192180006,[X] Dementia: [unspecif] or [presenile NOS (including presenile psychosis NOS)] or [primary degenerative NOS] or [senile NOS (including senile psychosis NOS)] or [senile depressed or paranoid type]
192184002,[X]Delirium superimposed on dementia
192802002,Dementia in Alzheimer's disease with early onset
192803007,Dementia in Alzheimer's disease with late onset
192808003,Lewy body disease
192818008,Cerebral degeneration due to Creutzfeldt-Jakob disease
194481000,[X]Other Alzheimer's disease
198681000000106,[X]Lewy body dementia
214031000000108,[X]Lewy body dementia
21921000119103,Dementia co-occurrent and due to Pick's disease
22381000119105,Primary degenerative dementia
229672009,Language disorder of dementia
230258005,Amyotrophic lateral sclerosis with dementia
230265002,Familial Alzheimer's disease of early onset
230266001,Non-familial Alzheimer's disease of early onset
230267005,Familial Alzheimer's disease of late onset
230268000,Non-familial Alzheimer's disease of late onset
230269008,Focal Alzheimer's disease
230270009,Frontotemporal dementia
230271008,Pick's disease with Pick bodies
230272001,Pick's disease with Pick cells and no Pick bodies
230274000,Frontal lobe degeneration with motor neurone disease
230275004,Lewy body disease
230276003,Lewy body disease
230277007,Lewy body disease
230279005,Non-Alzheimer's progressive dysphasia
230280008,Progressive aphasia in Alzheimer's disease
230281007,Argyrophilic grain disease
230282000,Post-traumatic dementia
230285003,Vascular dementia of acute onset
230286002,Subcortical vascular dementia
230287006,Mixed cortical and subcortical vascular dementia
230288001,Semantic dementia
231463001,Alcoholic dementia NOS
2421000119107,Hallucinations co-occurrent and due to late onset dementia
25772007,Multi-infarct dementia with delusions
267688001,Cerebral degenerations NOS &/or Alzheimer's disease &/or Pick's disease &/or Reye's syndrome
26852004,"Primary degenerative dementia of the Alzheimer type, senile onset, with depression"
268613002,Vascular dementia
268615009,Other alcoholic dementia
268675002,[X]Unspecified dementia
268744003,Dementia (& [presenile] or [senile])
26929004,Alzheimer's disease
278857002,Dementia of frontal lobe type
279982005,Cerebral degeneration presenting primarily with dementia
281004,Dementia associated with alcoholism
286932008,Other senile/presenile dementia
288631000119104,Vascular dementia with behavioral disturbance
29209006,Alzheimer type II glial cell
293671000119109,Behavioral disturbance due to multi-infarct dementia
304603007,Variant Creutzfeldt-Jakob disease
31081000119101,Presenile dementia with delusions
312991009,Senile dementia of the Lewy body type
371024007,Senile dementia with delusion
371026009,Senile dementia with psychosis
397791000000109,[X]Dementia in other specified diseases classified elsewhere
402771000000101,[X]Delirium superimposed on dementia
41161000000104,Multi-infarct dementia
412631000000106,[X]Other vascular dementia
413281000000101,"[X]Vascular dementia, unspecified"
413562009,Antidementia agent
413681000000103,[X] Dementia: [unspecif] or [presenile NOS (including presenile psychosis NOS)] or [primary degenerative NOS] or [senile NOS (including senile psychosis NOS)] or [senile depressed or paranoid type]
414351000000102,[X]Dementia in Creutzfeldt-Jakob disease
414361000000104,[X]Dementia in Huntington's disease
416780008,"Primary degenerative dementia of the Alzheimer type, presenile onset"
416975007,"Primary degenerative dementia of the Alzheimer type, senile onset"
419261000000107,"[X]Dementia in Alzheimer's dis, atypical or mixed type"
420614009,Organic dementia with acquired immunodeficiency syndrome
421023003,Presenile dementia with acquired immunodeficiency syndrome
421529006,Dementia with acquired immunodeficiency syndrome
425390006,Dementia associated with Parkinson's Disease
42769004,Diffuse Lewy body disease with spongiform cortical change
429458009,Dementia due to Creutzfeldt Jakob disease
429998004,Vascular dementia
442344002,Dementia due to Huntington chorea
443491000000105,[X]Dementia in Alzheimer's disease
443541000000101,"[X]Dementia in Alzheimer's disease, unspecified"
443781000000102,[X]Other Alzheimer's disease
455381000000102,[X]Dementia in Pick's disease
464291000000103,[X]Dementia in other diseases classified elsewhere
471341000000106,[X]Unspecified dementia
479161000000109,[X]Dementia in Parkinson's disease
4817008,"Primary degenerative dementia of the Alzheimer type, senile onset, with delirium"
51928006,General paresis - neurosyphilis
52448006,Dementia
544871000000102,Other alcoholic dementia
54502004,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions"
55009008,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions"
56267009,Multi-infarct dementia
59651006,"Sedative, hypnotic AND/OR anxiolytic-induced persisting dementia"
597951000000102,Arteriosclerotic dementia NOS
613591000000100,Presenile dementia NOS
613601000000106,Senile dementia with depressive or paranoid features NOS
62102009,AIDS with presenile dementia
62239001,Parkinson-dementia complex of Guam
6475002,"Primary degenerative dementia of the Alzheimer type, presenile onset, uncomplicated"
65096006,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delirium"
66108005,"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated"
671511000000100,Alcoholic dementia NOS
698624003,Dementia associated with cerebral lipidosis
698625002,Dementia associated with normal pressure hydrocephalus
698626001,Dementia associated with multiple sclerosis
698687007,Post-traumatic dementia with behavioral change
698725008,Dementia associated with neurosyphilis
698726009,Dementia associated with viral encephalitis
698781002,Dementia associated with cerebral anoxia
698948009,Vascular dementia in remission
698949001,Dementia in remission
698954005,"Primary degenerative dementia of the Alzheimer type, senile onset in remission"
698955006,"Primary degenerative dementia of the Alzheimer type, presenile onset in remission"
700214004,Antipsychotic drug therapy for dementia
700911000000100,Other senile/presenile dementia
702393003,Frontotemporal dementia with gene located on 3p11
702421006,Familial encephalopathy with neuroserpin inclusion bodies
702426001,GRN-related frontotemporal dementia
702429008,Frontotemporal dementia with parkinsonism-17
703544004,Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia
70936005,"Multi-infarct dementia, uncomplicated"
713060000,Sporadic Creutzfeldt-Jakob disease
713488003,Presenile dementia co-occurrent with human immunodeficiency virus infection
713844000,Dementia co-occurrent with human immunodeficiency virus infection
715574002,Posterior cortical atrophy syndrome
715662009,Iatrogenic Jakob-Creutzfeldt disease
715737004,Parkinsonism co-occurrent with dementia of Guadeloupe
715807002,Familial Creutzfeldt-Jakob
716281000,Primary progressive non fluent aphasia
716667005,Right temporal atrophy variant frontotemporal dementia
716994006,Behavioral variant of frontotemporal dementia
721219005,Familial Alzheimer-like prion disease
722600006,Non-amnestic Alzheimer disease
722977005,Dementia co-occurrent and due to neurocysticercosis
722978000,Dementia caused by toxin
722979008,Dementia due to metabolic abnormality
722980006,Dementia due to chromosomal anomaly
723123001,Ischemic vascular dementia
723390000,Rapidly progressive dementia
724776007,Dementia due to disorder of central nervous system
724992007,Epilepsy co-occurrent and due to dementia
725898002,Delirium co-occurrent with dementia
733184002,Dementia caused by heavy metal exposure
733185001,Dementia following injury caused by exposure to ionizing radiation
733191004,Dementia due to chronic subdural hematoma
733193001,Dementia co-occurrent and due to progressive multifocal leukoencephalopathy
733194007,Dementia co-occurrent and due to Down syndrome
734076008,Diffuse large B-cell lymphoma associated with chronic inflammation
735141001,On anti-dementia drug therapy
762350007,Dementia due to prion disease
762351006,Dementia due to and following injury of head
762707000,Subcortical dementia
783161005,Familial dementia British type
783258000,Familial dementia Danish type
78511000000104,Multi-infarct dementia
788861009,Aggression due to dementia
788862002,Agitation due to dementia
788866004,Anxiety due to dementia
788867008,Apathetic behavior due to dementia
788898005,Dementia caused by volatile inhalant
788899002,Dementia due to pellagra
789011007,Psychological symptom due to dementia
789062005,Wandering due to dementia
789170003,Disinhibited behavior due to dementia
792004,Jakob-Creutzfeldt disease
79341000119107,Mixed dementia
79358009,Transmissible virus dementia
80098002,Diffuse Lewy body disease
82351000119105,Altered behavior due to Pick's disease
82361000119107,Altered behavior in dementia due to Huntington chorea
82371000119101,Dementia due to multiple sclerosis with altered behavior
82959004,Dementia paralytica juvenilis
833326008,Cortical vascular dementia
838276009,"Amyotrophic lateral sclerosis, parkinsonism, dementia complex"
840452004,Classical sporadic Creutzfeldt-Jakob disease
840464007,Dementia due to carbon monoxide poisoning
860826006,Creutzfeldt-Jakob Disease caused by human growth hormone
88339003,Dementia arising in the senium AND/OR presenium
88520007,Creutzfeldt-Jakob agent
889271000000109,Antipsychotic drug therapy for dementia
889281000000106,Antipsychotic drug therapy for dementia 
90099008,Subcortical leukoencephalopathy
90194001,AIDS with organic dementia
92001000000104,Anti-dementia drug therapy
922061000000103,Sporadic Creutzfeldt-Jakob disease
922071000000105,Sporadic Creutzfeldt Jakob disease 
97751000119108,Altered behavior in Alzheimer's disease
999002771000000107,Dementia diagnosis simple reference set
