code,term
291247009,Intentional cannabis poisoning
291261004,Accidental poisoning caused by crack cocaine
291263001,Intentional poisoning caused by crack cocaine
292131000,Nabilone adverse reaction
292181009,Cocaine adverse reaction
292881006,Industrial methylated spirit adverse reaction
295415009,Nabilone overdose
295416005,Accidental nabilone overdose
295417001,Intentional nabilone overdose
296301000,Cannabis overdose
296302007,Accidental cannabis overdose
296303002,Intentional cannabis overdose
296321004,Overdose of cocaine
296322006,Accidental overdose by cocaine
296323001,Intentional overdose by cocaine
296325008,Overdose of crack cocaine
296326009,Accidental overdose by crack cocaine
296327000,Intentional overdose by crack cocaine
300992002,Alcohol-induced cerebellar ataxia
304605000,Methanol abuse
30491001,Cocaine delusional disorder
307757001,Chronic alcoholic hepatitis
308692003,Alcohol-induced flushing
314539001,Alcohol related optic neuropathy
31956009,Cocaine dependence
335851000000105,Referral to specialist alcohol treatment service
335861000000108,Referral to specialist alcohol treatment service 
335871000000101,Referral to specialist alcohol treatment service 
34938008,Anxiety disorder caused by alcohol
361268000,Alcohol-induced epilepsy
361272001,Cerebellar ataxia due to alcoholism
361273006,Alcoholic cerebellar degeneration
366371000000105,Brief intervention for excessive alcohol consumption completed
366421000000103,Extended intervention for excessive alcohol consumption completed
366431000000101,Extended intervention for excessive alcohol consumption completed 
366441000000105,Extended intervention for excessive alcohol consumption completed 
37344009,Cannabis abuse
376401000000103,Referral to alcohol brief intervention service
376411000000101,Referral to alcohol brief intervention service 
376421000000107,Referral to alcohol brief intervention service 
379411000000105,Brief intervention for excessive alcohol consumption declined
38051000000105,Referral to drug abuse counsellor
380861000000109,Declined referral to specialist alcohol treatment service
380871000000102,Declined referral to specialist alcohol treatment service 
380881000000100,Declined referral to specialist alcohol treatment service 
38381000000102,Referral to drug abuse counsellor
38841000000102,Referral to drug abuse counsellor
389933003,Referral to community alcohol team
390667003,Referral to community alcohol team
390857005,Referral to community alcohol team
395215005,Adverse reaction caused by bupropion
39807006,Cannabis intoxication delirium
39951001,Cannabis-induced anxiety disorder
401266006,Referral to drug abuse counselor
40871000000105,Referral to drug abuse counsellor
41309000,Alcoholic liver damage
417096006,Referral to community drug and alcohol team
417699000,Referral to drug treatment center
420054005,Alcoholic cirrhosis
425885002,Continuous phencyclidine abuse
431260004,Referral to specialist alcohol treatment service
43231000000100,Referral to drug abuse counsellor
44047000,Zieve's syndrome
442444001,Referral to specialist alcohol treatment service declined by patient
445507008,Inflammation of pancreas caused by alcohol
45441000000107,Referral to drug abuse counsellor
46975003,Organic mental disorder caused by cocaine
50325005,Alcoholic fatty liver
51493001,Anxiety disorder caused by cocaine
609437000,Fetal Alcohol Spectrum Disorder
609438005,Fetal or neonatal effect of maternal alcohol addiction
61144001,Alcohol-induced psychotic disorder with delusions
6348008,Cocaine-induced psychotic disorder with hallucinations
63649001,Cannabis delusional disorder
64386003,Sedative abuse
66590003,Alcohol dependence
69482004,Korsakoff's psychosis
698321001,Neonatal effect of alcohol transmitted via breast milk
699208000,Thrombocytopenia caused by alcohol
699449003,Methamphetamine abuse
70328006,Cocaine intoxication delirium
7052005,Alcohol hallucinosis
7071007,Phencyclidine abuse
713181003,Chronic alcoholic liver disease
713370005,Acute on chronic alcoholic liver disease
713583005,Mild alcohol dependence
713775002,Novel psychoactive substance misuse
713862009,Severe alcohol dependence
714829008,Moderate alcohol dependence
719848005,Disorder caused by alcohol
7200002,Alcoholism
721710005,Fibrosis of liver caused by alcohol
723103002,Gastric ulcer caused by alcohol
723926008,Perceptual disturbances and seizures co-occurrent and due to alcohol withdrawal
723927004,Psychotic disorder caused by alcohol with schizophreniform symptoms
723936000,Psychotic disorder caused by cannabis
723937009,Sleep disorder caused by cannabis
724689006,Psychotic disorder caused by cocaine
724690002,Mood disorder with depressive symptoms caused by cocaine
724691003,Mood disorder with manic symptoms caused by cocaine
724692005,Mood disorder with mixed depressive and manic symptoms caused by cocaine
724693000,Obsessive compulsive disorder caused by cocaine
724694006,Harmful pattern of use of caffeine
724697004,Harmful pattern of use of nicotine
724713006,Harmful use of ketamine
724717007,Delirium caused by dissociative drug
724718002,Psychotic disorder caused by dissociative drug
724720004,Mood disorder caused by dissociative drug
724722007,Anxiety disorder caused by dissociative drug
73097000,Alcohol amnestic disorder
735750005,Psychotic disorder with schizophreniform symptoms caused by cocaine
737226008,Disorder caused by cannabis
737334000,Disorder caused by synthetic cannabinoid use
737335004,Synthetic cannabinoid intoxication
737336003,Synthetic cannabinoid abuse
737337007,Synthetic cannabinoid dependence
737338002,Synthetic cannabinoid withdrawal
737339005,Delirium caused by synthetic cannabinoid
737340007,Psychotic disorder caused by synthetic cannabinoid
737341006,Anxiety disorder caused by synthetic cannabinoid
737342004,Sleep disorder caused by synthetic cannabinoid
74851005,Hallucinogen abuse
754831000000102,Extended intervention for excessive alcohol consumption declined
754841000000106,Extended intervention for excessive alcohol consumption declined 
762344002,Mood disorder with manic symptoms caused by dissociative drug
762345001,Mood disorder with depressive symptoms caused by dissociative drug
762346000,Mood disorder with mixed depressive and manic symptoms caused by dissociative drug
762503004,Disorder caused by synthetic cathinone
762504005,Abuse of synthetic cathinone
762505006,Synthetic cathinone dependence
762506007,Delirium caused by synthetic cathinone
762507003,Psychotic disorder caused by synthetic cathinone
762508008,Psychotic disorder with hallucinations caused by synthetic cathinone
762509000,Psychotic disorder with delusions caused by synthetic cathinone
762510005,Psychotic disorder with schizophreniform symptoms caused by synthetic cathinone
762511009,Mood disorder caused by synthetic cathinone
762512002,Mood disorder with depressive symptoms caused by synthetic cathinone
762513007,Mood disorder with manic symptoms caused by synthetic cathinone
762514001,Mood disorder with mixed depressive and manic symptoms caused by synthetic cathinone
762515000,Anxiety disorder caused by synthetic cathinone
762516004,Obsessive compulsive disorder caused by synthetic cathinone
762517008,Sexual dysfunction caused by synthetic cathinone
762518003,Sleep disorder caused by synthetic cathinone
762671008,Intoxication caused by synthetic cathinone
762672001,Synthetic cathinone withdrawal
764651000000101,Nondependent antidepressant type drug abuse
772999000,Harmful use of hypnotic
773000004,Harmful use of anxiolytic
77355000,Organic mental disorder caused by cannabis
781191000000101,Referral to community alcohol team declined
781201000000104,Referral to community alcohol team declined 
78267003,Cocaine abuse
785277001,Harmful pattern of use of amfetamine and/or amfetamine derivative
788904003,Disorder caused by dissociative drug
788955005,Impulse control disorder caused by cocaine
788958007,Impulse control disorder caused by synthetic cathinone
788983007,Mood disorder caused by cannabis
789119007,Mood disorder caused by synthetic cannabinoid
790211000000109,Referral to drug therapist
790231000000101,Referral to drug worker
7916009,Alcoholic polyneuropathy
80868005,Cocaine withdrawal
809401000000103,Referral to alcohol misuse clinic
810891000000103,Referral to counselling assessment referral advice and throughcare drug service
82047000,Diarrhea caused by alcohol intake
82782008,Toxic effect of ethyl alcohol
838376007,Chronic myopathy caused by alcohol
838386008,Acute alcoholic myopathy
85005007,Cannabis dependence
85561006,Uncomplicated alcohol withdrawal
8635005,Alcohol withdrawal delirium
87810006,Megaloblastic anemia due to alcoholism
890112007,Nondependent abuse of tobacco
89507002,Toxic effect of denatured alcohol
89765005,Tobacco dependence syndrome
91388009,Psychoactive substance abuse
933641000000103,Referral to mental health services deferred until alcohol misuse resolved
933651000000100,Referral to mental health services deferred until alcohol misuse resolved 
97571000119109,Thrombocytopenia co-occurrent and due to alcoholism
9953008,Acute alcoholic liver disease
9982009,Poisoning caused by cocaine
