code,term
222192000,"[X]Intentional self harm by handgun discharge, occurrence at unspecified place"
222193005,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge"
222194004,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at home"
222195003,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence in residential institution"
222196002,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at school, other institution and public administrative area"
222197006,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at sports and athletics area"
222198001,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence on street and highway"
222199009,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at trade and service area"
222200007,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at industrial and construction area"
222201006,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence on farm"
222202004,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at other specified place"
222203009,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at unspecified place"
222204003,[X]Intentional self harm by other and unspecified firearm discharge
222205002,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at home"
222206001,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence in residential institution"
222207005,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at school, other institution and public administrative area"
222208000,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at sports and athletics area"
222209008,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence on street and highway"
222210003,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at trade and service area"
222212006,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at industrial and construction area"
222213001,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence on farm"
222214007,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at other specified place"
222215008,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at unspecified place"
222216009,[X]Intentional self harm by explosive material
222217000,"[X]Intentional self harm by explosive material, occurrence at home"
222218005,"[X]Intentional self harm by explosive material, occurrence in residential institution"
222219002,"[X]Intentional self harm by explosive material, occurrence at school, other institution and public administrative area"
222220008,"[X]Intentional self harm by explosive material, occurrence at sports and athletics area"
222221007,"[X]Intentional self harm by explosive material, occurrence on street and highway"
222222000,"[X]Intentional self harm by explosive material, occurrence at trade and service area"
222223005,"[X]Intentional self harm by explosive material, occurrence at industrial and construction area"
222224004,"[X]Intentional self harm by explosive material, occurrence on farm"
222225003,"[X]Intentional self harm by explosive material, occurrence at other specified place"
222226002,"[X]Intentional self harm by explosive material, occurrence at unspecified place"
222227006,"[X]Intentional self harm by smoke, fire and flames"
222228001,"[X]Intentional self harm by smoke, fire and flames, occurrence at home"
222229009,"[X]Intentional self harm by smoke, fire and flames, occurrence in residential institution"
222230004,"[X]Intentional self harm by smoke, fire and flames, occurrence at school, other institution and public administrative area"
222231000,"[X]Intentional self harm by smoke, fire and flames, occurrence at sports and athletics area"
222232007,"[X]Intentional self harm by smoke, fire and flames, occurrence on street and highway"
222233002,"[X]Intentional self harm by smoke, fire and flames, occurrence at trade and service area"
222234008,"[X]Intentional self harm by smoke, fire and flames, occurrence at industrial and construction area"
222235009,"[X]Intentional self harm by smoke, fire and flames, occurrence on farm"
222236005,"[X]Intentional self harm by smoke, fire and flames, occurrence at other specified place"
222237001,"[X]Intentional self harm by smoke, fire and flames, occurrence at unspecified place"
222238006,"[X]Intentional self harm by steam, hot vapours and hot objects"
222239003,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at home"
222240001,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence in residential institution"
222241002,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at school, other institution and public administrative area"
222242009,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at sports and athletics area"
222243004,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence on street and highway"
222244005,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at trade and service area"
222245006,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at industrial and construction area"
222246007,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence on farm"
222247003,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at other specified place"
222248008,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at unspecified place"
222249000,[X]Intentional self harm by sharp object
222250000,"[X]Intentional self harm by sharp object, occurrence at home"
222251001,"[X]Intentional self harm by sharp object, occurrence in residential institution"
222252008,"[X]Intentional self harm by sharp object, occurrence at school, other institution and public administrative area"
222253003,"[X]Intentional self harm by sharp object, occurrence at sports and athletics area"
222254009,"[X]Intentional self harm by sharp object, occurrence on street and highway"
222255005,"[X]Intentional self harm by sharp object, occurrence at trade and service area"
222256006,"[X]Intentional self harm by sharp object, occurrence at industrial and construction area"
222257002,"[X]Intentional self harm by sharp object, occurrence on farm"
222258007,"[X]Intentional self harm by sharp object, occurrence at other specified place"
222259004,"[X]Intentional self harm by sharp object, occurrence at unspecified place"
222260009,[X]Intentional self harm by blunt object
222261008,"[X]Intentional self harm by blunt object, occurrence at home"
222262001,"[X]Intentional self harm by blunt object, occurrence in residential institution"
222263006,"[X]Intentional self harm by blunt object, occurrence at school, other institution and public administrative area"
222264000,"[X]Intentional self harm by blunt object, occurrence at sports and athletics area"
222265004,"[X]Intentional self harm by blunt object, occurrence on street and highway"
222266003,"[X]Intentional self harm by blunt object, occurrence at trade and service area"
222267007,"[X]Intentional self harm by blunt object, occurrence at industrial and construction area"
222268002,"[X]Intentional self harm by blunt object, occurrence on farm"
222269005,"[X]Intentional self harm by blunt object, occurrence at other specified place"
222270006,"[X]Intentional self harm by blunt object, occurrence at unspecified place"
222271005,[X]Intentional self harm by jumping from a high place
222272003,"[X]Intentional self harm by jumping from a high place, occurrence at home"
222273008,"[X]Intentional self harm by jumping from a high place, occurrence in residential institution"
222274002,"[X]Intentional self harm by jumping from a high place, occurrence at school, other institution and public administrative area"
222275001,"[X]Intentional self harm by jumping from a high place, occurrence at sports and athletics area"
222276000,"[X]Intentional self harm by jumping from a high place, occurrence on street and highway"
222277009,"[X]Intentional self harm by jumping from a high place, occurrence at trade and service area"
222278004,"[X]Intentional self harm by jumping from a high place, occurrence at industrial and construction area"
222279007,"[X]Intentional self harm by jumping from a high place, occurrence on farm"
222280005,"[X]Intentional self harm by jumping from a high place, occurrence at other specified place"
222281009,"[X]Intentional self harm by jumping from a high place, occurrence at unspecified place"
222282002,[X]Intentional self harm by jumping or lying before moving object
222283007,"[X]Intentional self harm by jumping or lying before moving object, occurrence at home"
222284001,"[X]Intentional self harm by jumping or lying before moving object, occurrence in residential institution"
222285000,"[X]Intentional self harm by jumping or lying before moving object, occurrence at school, other institution and public administrative area"
222286004,"[X]Intentional self harm by jumping or lying before moving object, occurrence at sports and athletics area"
222288003,"[X]Intentional self harm by jumping or lying before moving object, occurrence on street and highway"
222289006,"[X]Intentional self harm by jumping or lying before moving object, occurrence at trade and service area"
222290002,"[X]Intentional self harm by jumping or lying before moving object, occurrence at industrial and construction area"
222291003,"[X]Intentional self harm by jumping or lying before moving object, occurrence on farm"
222292005,"[X]Intentional self harm by jumping or lying before moving object, occurrence at other specified place"
222293000,"[X]Intentional self harm by jumping or lying before moving object, occurrence at unspecified place"
222294006,[X]Intentional self harm by crashing of motor vehicle
222295007,"[X]Intentional self harm by crashing of motor vehicle, occurrence at home"
222296008,"[X]Intentional self harm by crashing of motor vehicle, occurrence in residential institution"
222297004,"[X]Intentional self harm by crashing of motor vehicle, occurrence at school, other institution and public administrative area"
222298009,"[X]Intentional self harm by crashing of motor vehicle, occurrence at sports and athletics area"
222299001,"[X]Intentional self harm by crashing of motor vehicle, occurrence on street and highway"
222300009,"[X]Intentional self harm by crashing of motor vehicle, occurrence at trade and service area"
222301008,"[X]Intentional self harm by crashing of motor vehicle, occurrence at industrial and construction area"
222302001,"[X]Intentional self harm by crashing of motor vehicle, occurrence on farm"
222303006,"[X]Intentional self harm by crashing of motor vehicle, occurrence at other specified place"
222304000,"[X]Intentional self harm by crashing of motor vehicle, occurrence at unspecified place"
222306003,[X]Intentional self harm by other specified means
222307007,"[X]Intentional self harm by other specified means, occurrence at home"
222308002,"[X]Intentional self harm by other specified means, occurrence in residential institution"
222309005,"[X]Intentional self harm by other specified means, occurrence at school, other institution and public administrative area"
222310000,"[X]Intentional self harm by other specified means, occurrence at sports and athletics area"
222311001,"[X]Intentional self harm by other specified means, occurrence on street and highway"
222312008,"[X]Intentional self harm by other specified means, occurrence at trade and service area"
222314009,"[X]Intentional self harm by other specified means, occurrence at industrial and construction area"
222315005,"[X]Intentional self harm by other specified means, occurrence on farm"
222316006,"[X]Intentional self harm by other specified means, occurrence at other specified place"
222317002,"[X]Intentional self harm by other specified means, occurrence at unspecified place"
222318007,[X]Intentional self harm by unspecified means
222319004,"[X]Intentional self harm by unspecified means, occurrence at home"
222320005,"[X]Intentional self harm by unspecified means, occurrence in residential institution"
222321009,"[X]Intentional self harm by unspecified means, occurrence at school, other institution and public administrative area"
222322002,"[X]Intentional self harm by unspecified means, occurrence at sports and athletics area"
222323007,"[X]Intentional self harm by unspecified means, occurrence on street and highway"
222324001,"[X]Intentional self harm by unspecified means, occurrence at trade and service area"
222325000,"[X]Intentional self harm by unspecified means, occurrence at industrial and construction area"
222326004,"[X]Intentional self harm by unspecified means, occurrence on farm"
222327008,"[X]Intentional self harm by unspecified means, occurrence at other specified place"
222328003,"[X]Intentional self harm by unspecified means, occurrence at unspecified place"
269748009,[X]Intentional self harm by self mutilation
314550003,History of deliberate self harm
385231000000108,"[X]Intentional self harm by drowning and submersion, occurrence at sports and athletics area"
385441000000100,"[X]Intentional self harm by sharp object, occurrence at sports and athletics area"
385451000000102,"[X]Intentional self harm by sharp object, occurrence on street and highway"
385461000000104,"[X]Intentional self harm by sharp object, occurrence at trade and service area"
385471000000106,"[X]Intentional self harm by crashing of motor vehicle, occurrence at home"
385481000000108,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence on farm"
385491000000105,"[X]Intentional self harm by sharp object, occurrence at industrial and construction area"
385501000000104,"[X]Intentional self harm by sharp object, occurrence on farm"
385511000000102,"[X]Intentional self harm by crashing of motor vehicle, occurrence at industrial and construction area"
385521000000108,"[X]Intentional self harm by crashing of motor vehicle, occurrence on farm"
385751000000108,"[X]Intentional self harm by explosive material, occurrence at trade and service area"
385941000000107,"[X]Intentional self harm by smoke, fire and flames, occurrence at school, other institution and public administrative area"
385981000000104,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at sports and athletics area"
385991000000102,"[X]Intentional self harm by jumping or lying before moving object, occurrence on street and highway"
386001000000103,"[X]Intentional self harm by jumping or lying before moving object, occurrence at industrial and construction area"
386551000000105,"[X]Intentional self harm by blunt object, occurrence on farm"
386651000000109,"[X]Intentional self harm by explosive material, occurrence in residential institution"
386661000000107,"[X]Intentional self harm by crashing of motor vehicle, occurrence at other specified place"
386671000000100,"[X]Intentional self harm by crashing of motor vehicle, occurrence at unspecified place"
387051000000104,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge"
387411000000109,"[X]Intentional self harm by unspecified means, occurrence at home"
391801000000103,"[X]Intentional self harm by handgun discharge, occurrence in residential institution"
391821000000107,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at unspecified place"
392011000000104,"[X]Intentional self harm by drowning and submersion, occurrence at trade and service area"
392021000000105,"[X]Intentional self harm by drowning and submersion, occurrence at industrial and construction area"
392031000000107,"[X]Intentional self harm by drowning and submersion, occurrence on farm"
392261000000108,"[X]Intentional self harm by crashing of motor vehicle, occurrence at trade and service area"
392291000000102,"[X]Intentional self harm by smoke, fire and flames, occurrence at home"
392501000000107,"[X]Intentional self harm by jumping from a high place, occurrence at unspecified place"
392751000000103,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at school, other institution and public administrative area"
392801000000105,"[X]Intentional self harm by jumping from a high place, occurrence at school, other institution and public administrative area"
392811000000107,"[X]Intentional self harm by other specified means, occurrence at unspecified place"
392881000000100,"[X]Intentional self harm by jumping or lying before moving object, occurrence in residential institution"
392901000000102,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at other specified place"
392911000000100,"[X]Intentional self harm by jumping or lying before moving object, occurrence at sports and athletics area"
393111000000106,"[X]Intentional self harm by handgun discharge, occurrence on street and highway"
393581000000107,"[X]Intentional self harm by blunt object, occurrence in residential institution"
393591000000109,"[X]Intentional self harm by blunt object, occurrence at school, other institution and public administrative area"
393621000000107,[X]Intentional self harm by unspecified means
393841000000101,"[X]Intentional self harm by handgun discharge, occurrence at unspecified place"
393871000000107,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at home"
393881000000109,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence in residential institution"
394021000000101,"[X]Intentional self harm by steam, hot vapours and hot objects"
394031000000104,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at home"
394191000000104,"[X]Intentional self harm by unspecified means, occurrence in residential institution"
394211000000100,"[X]Intentional self harm by jumping from a high place, occurrence at industrial and construction area"
394221000000106,"[X]Intentional self harm by jumping from a high place, occurrence on farm"
394231000000108,"[X]Intentional self harm by jumping from a high place, occurrence at other specified place"
394241000000104,"[X]Intentional self harm by unspecified means, occurrence at industrial and construction area"
395461000000103,[X]Intentional self harm by self mutilation
403181000000109,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at trade and service area"
403641000000108,[X]Intentional self harm by other and unspecified firearm discharge
403661000000109,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at industrial and construction area"
403671000000102,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at school, other institution and public administrative area"
404111000000100,[X]Intentional self harm by other specified means
404281000000101,"[X]Intentional self harm by other specified means, occurrence at sports and athletics area"
404521000000100,"[X]Intentional self harm by unspecified means, occurrence at other specified place"
404741000000103,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence on farm"
404781000000106,"[X]Intentional self harm by jumping from a high place, occurrence at home"
404791000000108,"[X]Intentional self harm by jumping from a high place, occurrence in residential institution"
404801000000107,"[X]Intentional self harm by smoke, fire and flames, occurrence at trade and service area"
404811000000109,"[X]Intentional self harm by jumping or lying before moving object, occurrence at home"
404831000000101,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence on street and highway"
405051000000103,"[X]Intentional self harm by handgun discharge, occurrence at school, other institution and public administrative area"
405061000000100,"[X]Intentional self harm by handgun discharge, occurrence at sports and athletics area"
405501000000105,"[X]Intentional self harm by explosive material, occurrence at school, other institution and public administrative area"
406431000000105,"[X]Intentional self harm by jumping from a high place, occurrence at trade and service area"
415591000000101,"[X]Intentional self harm by drowning and submersion, occurrence at unspecified place"
420511000000107,"[X]Intentional self harm by handgun discharge, occurrence at home"
420921000000109,"[X]Intentional self harm by explosive material, occurrence at industrial and construction area"
421011000000108,"[X]Intentional self harm by crashing of motor vehicle, occurrence at sports and athletics area"
421021000000102,"[X]Intentional self harm by explosive material, occurrence at home"
421031000000100,"[X]Intentional self harm by blunt object, occurrence at home"
421071000000103,"[X]Intentional self harm by explosive material, occurrence at unspecified place"
421121000000103,"[X]Intentional self harm by hanging, strangulation and suffocation"
421331000000103,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at sports and athletics area"
421351000000105,"[X]Intentional self harm by blunt object, occurrence on street and highway"
421461000000100,[X]Intentional self harm by sharp object
422191000000106,"[X]Intentional self harm by explosive material, occurrence at other specified place"
422201000000108,"[X]Intentional self harm by blunt object, occurrence at industrial and construction area"
422211000000105,"[X]Intentional self harm by other specified means, occurrence at school, other institution and public administrative area"
422691000000103,"[X]Intentional self harm by handgun discharge, occurrence at other specified place"
432851000000107,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at sports and athletics area"
432991000000105,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at other specified place"
433281000000106,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at home"
433291000000108,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence on farm"
433701000000106,"[X]Intentional self harm by sharp object, occurrence at other specified place"
433711000000108,"[X]Intentional self harm by crashing of motor vehicle, occurrence on street and highway"
433741000000109,"[X]Intentional self harm by blunt object, occurrence at unspecified place"
433751000000107,"[X]Intentional self harm by other specified means, occurrence at trade and service area"
434141000000105,"[X]Intentional self harm by blunt object, occurrence at sports and athletics area"
434241000000100,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at home"
434261000000104,"[X]Intentional self harm by handgun discharge, occurrence on farm"
434361000000108,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at industrial and construction area"
434371000000101,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence on farm"
435941000000107,"[X]Intentional self harm by smoke, fire and flames, occurrence at industrial and construction area"
435951000000105,"[X]Intentional self harm by jumping from a high place, occurrence on street and highway"
444901000000106,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence on street and highway"
445021000000102,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at unspecified place"
445351000000105,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at sports and athletics area"
445771000000100,"[X]Intentional self harm by other specified means, occurrence at home"
445891000000109,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at other specified place"
445901000000105,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at unspecified place"
445911000000107,"[X]Intentional self harm by sharp object, occurrence at unspecified place"
445921000000101,[X]Intentional self harm by blunt object
445941000000108,"[X]Intentional self harm by other specified means, occurrence on street and highway"
446041000000101,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at school, other institution and public administrative area"
446191000000105,[X]Intentional self harm by jumping or lying before moving object
446201000000107,"[X]Intentional self harm by unspecified means, occurrence at unspecified place"
446251000000108,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence on street and highway"
446261000000106,"[X]Intentional self harm by jumping or lying before moving object, occurrence at unspecified place"
446281000000102,"[X]Intentional self harm by blunt object, occurrence at trade and service area"
446441000000109,"[X]Intentional self harm by other specified means, occurrence at industrial and construction area"
446451000000107,"[X]Intentional self harm by jumping from a high place, occurrence at sports and athletics area"
446461000000105,"[X]Intentional self harm by other specified means, occurrence at other specified place"
446541000000108,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence on street and highway"
446551000000106,"[X]Intentional self harm by sharp object, occurrence at home"
446891000000101,[X]Intentional self harm by drowning and submersion
447151000000104,"[X]Intentional self harm by explosive material, occurrence at sports and athletics area"
457321000000105,"[X]Intentional self harm by drowning and submersion, occurrence at school, other institution and public administrative area"
457331000000107,"[X]Intentional self harm by drowning and submersion, occurrence on street and highway"
457721000000106,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at industrial and construction area"
457731000000108,[X]Intentional self harm by crashing of motor vehicle
457741000000104,"[X]Intentional self harm by crashing of motor vehicle, occurrence in residential institution"
457761000000103,[X]Intentional self harm by explosive material
458051000000102,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at school, other institution and public administrative area"
458101000000102,"[X]Intentional self harm by jumping or lying before moving object, occurrence at other specified place"
458281000000101,"[X]Intentional self harm by drowning and submersion, occurrence at home"
458381000000105,"[X]Intentional self harm by handgun discharge, occurrence at trade and service area"
458391000000107,"[X]Intentional self harm by handgun discharge, occurrence at industrial and construction area"
458401000000105,"[X]Intentional self harm by smoke, fire and flames, occurrence in residential institution"
458411000000107,"[X]Intentional self harm by other specified means, occurrence on farm"
458431000000104,"[X]Intentional self harm by smoke, fire and flames, occurrence on street and highway"
458511000000106,"[X]Intentional self harm by jumping or lying before moving object, occurrence on farm"
458531000000103,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence at trade and service area"
459281000000108,"[X]Intentional self harm by explosive material, occurrence on farm"
459291000000105,"[X]Intentional self harm by blunt object, occurrence at other specified place"
459811000000100,"[X]Intentional self harm by sharp object, occurrence in residential institution"
459821000000106,"[X]Intentional self harm by sharp object, occurrence at school, other institution and public administrative area"
460041000000105,"[X]Intentional self harm by unspecified means, occurrence at school, other institution and public administrative area"
460081000000102,"[X]Intentional self harm by unspecified means, occurrence at trade and service area"
460091000000100,"[X]Intentional self harm by unspecified means, occurrence on farm"
460101000000108,"[X]Intentional self harm by smoke, fire and flames, occurrence on farm"
460111000000105,"[X]Intentional self harm by smoke, fire and flames, occurrence at other specified place"
472681000000104,"[X]Intentional self harm by drowning and submersion, occurrence at other specified place"
472701000000102,[X]Intentional self harm by handgun discharge
472751000000101,"[X]Intentional self harm by other and unspecified firearm discharge, occurrence in residential institution"
472761000000103,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence at other specified place"
473211000000101,"[X]Intentional self harm by other specified means, occurrence in residential institution"
473271000000106,"[X]Intentional self harm by crashing of motor vehicle, occurrence at school, other institution and public administrative area"
473311000000106,"[X]Intentional self harm by smoke, fire and flames"
473321000000100,[X]Intentional self harm by jumping from a high place
473371000000101,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at trade and service area"
473381000000104,"[X]Intentional self harm by rifle, shotgun and larger firearm discharge, occurrence at industrial and construction area"
473591000000107,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence in residential institution"
473641000000103,"[X]Intentional self harm by explosive material, occurrence on street and highway"
473731000000102,"[X]Intentional self harm by drowning and submersion, occurrence in residential institution"
473791000000101,"[X]Intentional self harm by hanging, strangulation and suffocation, occurrence in residential institution"
473801000000102,"[X]Intentional self harm by smoke, fire and flames, occurrence at sports and athletics area"
473881000000107,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at trade and service area"
473891000000109,"[X]Intentional self harm by jumping or lying before moving object, occurrence at school, other institution and public administrative area"
473921000000101,"[X]Intentional self harm by steam, hot vapours and hot objects, occurrence at unspecified place"
473931000000104,"[X]Intentional self harm by jumping or lying before moving object, occurrence at trade and service area"
475361000000109,"[X]Intentional self harm by unspecified means, occurrence at sports and athletics area"
475371000000102,"[X]Intentional self harm by unspecified means, occurrence on street and highway"
475381000000100,"[X]Intentional self harm by smoke, fire and flames, occurrence at unspecified place"
735642007,Non suicidal self inflicted injury
