code,term
231504006,Mixed anxiety and depressive disorder
231542000,Depressive conduct disorder
237349002,Mild postnatal depression
237350002,Severe postnatal depression
247803002,Seasonal affective disorder
251000119105,"Severe major depression, single episode"
25922000,"Major depressive disorder, single episode with postpartum onset"
268621008,Recurrent major depressive episodes
274948002,Endogenous depression - recurrent
279225001,Maternity blues
281000119103,Severe recurrent major depression
28475009,Severe recurrent major depression with psychotic features
288751000119101,"Reactive depressive psychosis, single episode"
29929003,"Bipolar I disorder, most recent episode depressed with atypical features"
300706003,Endogenous depression
30605009,Major depression in partial remission
310495003,Mild depression
310496002,Moderate depression
310497006,Severe depression
319768000,Recurrent major depressive disorder with melancholic features
320751009,"Major depression, melancholic type"
321717001,Involutional depression
33078009,"Severe recurrent major depression with psychotic features, mood-congruent"
33135002,Recurrent major depression in partial remission
33736005,"Severe major depression with psychotic features, mood-congruent"
35489007,Depressive disorder
36474008,Severe recurrent major depression without psychotic features
366979004,Depressed mood
367204005,Depressed mood
36923009,"Major depression, single episode"
370143000,Major depressive disorder
38694004,Recurrent major depressive disorder with atypical features
39809009,Recurrent major depressive disorder with catatonic features
40379007,Mild recurrent major depression
40568001,Recurrent brief depressive disorder
426578000,Premenstrual dysphoric disorder in remission
42810003,Major depression in remission
42925002,"Major depressive disorder, single episode with atypical features"
430852001,"Severe major depression, single episode, with psychotic features"
450714000,Severe major depression
46244001,Recurrent major depression in full remission
48589009,Minor depressive disorder
58703003,Postpartum depression
596004,Premenstrual dysphoric disorder
60099002,"Severe major depression with psychotic features, mood-incongruent"
63412003,Major depression in full remission
63778009,"Major depressive disorder, single episode with melancholic features"
66344007,Recurrent major depression
66446005,Depressed mood
68019004,Recurrent major depression in remission
69392006,"Major depressive disorder, single episode with catatonic features"
698957003,Depressive disorder in remission
70747007,"Major depression single episode, in partial remission"
712823008,Acute depression
71336009,Recurrent major depressive disorder with postpartum onset
718636001,Minimal depression
719592004,Moderately severe major depression
719593009,Moderately severe depression
720451004,Minimal recurrent major depression
720452006,Moderately severe recurrent major depression
720453001,Moderately severe major depression single episode
720454007,Minimal major depression single episode
720455008,Minimal major depression
724676000,Mood disorder with depressive symptoms caused by sedative
724677009,Mood disorder with depressive symptoms caused by hypnotic
724678004,Mood disorder with depressive symptoms caused by anxiolytic
724690002,Mood disorder with depressive symptoms caused by cocaine
726772006,Major depression with psychotic features
73867007,Severe major depression with psychotic features
75084000,Severe major depression without psychotic features
755321000000106,"Single major depressive episode, severe, with psychosis, psychosis in remission"
755331000000108,"Recurrent major depressive episodes, severe, with psychosis, psychosis in remission"
762321000,Mood disorder with depressive symptoms caused by opioid
762329003,Mood disorder with depressive symptoms caused by stimulant
762336002,Mood disorder with depressive symptoms caused by hallucinogen
762339009,Mood disorder with depressive symptoms caused by volatile inhalant
762345001,Mood disorder with depressive symptoms caused by dissociative drug
762512002,Mood disorder with depressive symptoms caused by synthetic cathinone
76441001,"Severe major depression, single episode, without psychotic features"
764611000000100,"Recurrent major depressive episodes, severe"
764691000000109,"Recurrent major depressive episodes, in partial remission"
764701000000109,"Recurrent major depressive episodes, in remission"
764711000000106,"Single major depressive episode, in remission"
77911002,"Severe major depression, single episode, with psychotic features, mood-congruent"
788120007,Antenatal depression
79298009,"Mild major depression, single episode"
79842004,Stuporous depression
82218004,Postoperative depression
832007,Moderate major depression
83458005,Agitated depression
838530009,Mood disorder with depressive symptoms caused by amfetamine and/or amfetamine derivative
84788008,Menopausal depression
87414006,Reactive depression (situational)
87512008,Mild major depression
94631000119100,Depressive disorder in mother complicating pregnancy
